Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Sub-Saharan Africa (excluding high income),125874.239972395,131657.406776583,136211.000762082,142860.325299731,156728.467616587,174000.903459306,177577.46257261198,184403.07070352102,188325.748440695,204559.828411809,225673.064467777,259931.364819474,273768.66636294103,290961.544031929,308850.32389228104,299971.05849873,315515.355040584,318109.172299303,323486.598323478,364835.09697718604,377718.591022648,403392.54406125203,425769.33484558703,432460.41580853896,464055.119576875,475677.05831286,481612.69465096295,473980.09895851795,504726.32304968295,480086.919792892,436840.506071829,452085.553317233,435216.24659883295,456339.036457704,464771.835639423,495192.59167697397,505341.483144711,529630.69439183,517519.412381261,520514.834926829,564864.861194815,572592.236785171,570218.855015445,623140.4550695721,683837.56482171,662491.939388838,694993.569926522,720423.1892626829,753209.921822628,743175.8116885279,764510.329250403,803213.8544281679,787259.249052583,802170.17616331,862445.9541490859,826809.799395859,848185.57814681
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331.121,1448.465,1536.473,1943.51,1727.1570000000002
Sub-Saharan Africa,126045.06644797,131835.094743417,136458.613307018,143059.676011165,157030.700281681,174297.453428916,177843.83613350897,184895.66742963198,188959.308472042,205124.561849539,226183.302379754,260337.237807625,274481.834512935,291665.321644956,309574.399939981,300595.674420368,316190.302954432,318809.873101886,324168.084767133,365586.316743429,378371.605133561,403997.99661867,426316.436596554,433118.388627159,464739.279412764,476493.85625340004,482536.72829809604,475076.162750304,505737.040612552,481338.57263406104,438428.22754820704,453753.32218243706,437074.813674146,458273.35372347897,466571.82016224205,497193.337857916,507500.47185196204,531942.892336406,520099.314158621,523431.361786007,568106.715918964,576070.3097484161,573623.105879858,626728.5405101021,687638.371138711,666453.952778821,699333.858310835,724727.7635066541,757644.691790083,747381.985097735,768840.371818098,807425.483343224,791616.76848885,806537.522307515,867107.577690299,831481.829347936,853107.127983807
Small states,13020.1621786871,18072.8327095122,22097.9100647175,22102.606751234904,29510.8296597839,31015.193058353198,30776.1820511039,35954.753874839196,38841.631923184,39333.7134086973,60479.1578147549,68872.01165376209,76200.615969076,91676.81680272661,84669.43289015349,86800.6893608893,91395.7719933987,99527.3351432829,104974.920364087,108230.356072134,107265.435560108,92772.8915591049,93269.404055584,84711.5896115527,88299.5950106375,94880.7276290633,90936.7321381633,92697.9462766175,95325.71524383231,105246.59701310401,106581.55985741099,114176.79481921,128521.306369341,132776.41122753802,131759.21015373,131751.758131212,139337.917055283,145448.575520644,141957.302970617,142460.31449063198,150277.486112784,161112.726855022,164495.94507852802,175298.063847035,180025.38667129603,195592.051278428,213653.388192007,228484.75111023302,233073.74495083603,227468.248461753,241997.606969923,251503.37992545898,261023.88480343603,258979.83056464398,282285.731867483,276915.946137467,273210.867643369
Sao Tome and Principe,11.001,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.336999999999996,44.004,47.67100000000001,55.005,51.338,55.005,51.338,51.338,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,51.338,58.672,66.006,73.34,77.007,84.34100000000001,84.34100000000001,84.34100000000001,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.01100000000001
Suriname,432.70599999999996,429.039,495.045,531.715,605.055,795.7389999999999,1096.433,1334.7879999999998,1452.132,1521.805,1609.8129999999999,1716.156,1745.4920000000002,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.5179999999998,1873.8370000000002,1375.125,1554.808,1598.8120000000001,1760.16,1760.16,1877.504,1855.5020000000002,1741.825,2027.851,2035.185,2042.519,2046.1860000000001,2064.521,2086.5229999999997,2108.525,2108.525,2126.86,2196.533,2368.882,1565.809,1543.807,1562.142,1595.145,1745.4920000000002,1763.8270000000002,1943.51,2002.182,2401.885,1804.164,2266.206,2108.525,2244.2039999999997,1723.49,1738.158
Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122000000003,31283.177000000003,32423.613999999998
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12478.801000000001,13164.53,13340.546,14403.976,14954.026000000002,15859.775,15192.381000000001,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.108999999999,16244.81,16244.81,17355.911,15280.389,15335.393999999998,15159.378,14675.333999999999,13890.596000000001,12482.468,12530.139,12632.815
Sweden,49222.140999999996,48851.774000000005,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.34700000001,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329000000005,58297.96599999999,57333.545,62394.005,62038.306,59717.095,57443.555,55533.047999999995,51946.722,51525.017,51026.305,51756.038,54894.99,55155.347,55910.749,52148.407,52977.149000000005,51106.97900000001,49350.486,51125.314000000006,57425.22,54781.312999999995,54520.956,51561.687000000005,49570.505999999994,48059.702000000005,49123.132000000005,43065.248,52023.72900000001,51734.03599999999,47047.61,44847.41,43483.28599999999,38180.804,43252.265
Eswatini,33.003,3.667,0,0,11.001,80.67399999999999,201.685,227.354,278.692,304.361,366.7,399.70300000000003,381.36800000000005,370.36699999999996,311.695,337.36400000000003,333.69699999999995,341.031,440.04,447.374,465.709,436.37300000000005,436.37300000000005,271.358,333.69699999999995,440.04,458.375,436.37300000000005,436.37300000000005,436.37300000000005,964.421,876.413,836.076,711.398,1081.765,1063.43,960.7539999999999,1202.776,1213.777,1239.4460000000001,1191.775,1147.771,1133.103,1048.762,1041.428,1030.427,1030.427,1078.098,1111.101,1067.097,1059.763,1074.431,1235.779,1525.4720000000002,902.082,982.7560000000001,1155.105
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.73,715.065,733.4,0,0
Seychelles,0,0,0,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.67100000000001,55.005,58.672,80.67399999999999,84.34100000000001,77.007,121.01100000000001,95.34200000000001,99.009,84.34100000000001,99.009,99.009,150.347,165.015,201.685,198.018,234.688,150.347,172.34900000000002,172.34900000000002,183.35,201.685,198.018,234.688,341.031,432.70599999999996,509.713,572.052,634.391,539.049,550.05,737.067,689.3960000000001,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.37800000000004,605.055
Syrian Arab Republic,3223.2929999999997,3065.612,3204.958,3611.995,4367.397,3678.0009999999997,4917.447,4609.419,5962.5419999999995,7242.325,6659.272,8885.141,7766.706,7895.0509999999995,9666.212,11184.35,13758.583999999999,14664.333,15221.716999999999,22548.382999999998,20802.891,26637.088,24488.226000000002,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37359.396,42529.865999999995,42918.568,45665.151,46647.907,41664.454,42804.890999999996,45910.84,50285.570999999996,52372.094000000005,51040.973,48778.434,39064.551,54275.267,51103.312000000005,50626.602,53582.204000000005,66468.042,67681.819,62331.666,61605.6,56908.172999999995,44730.066,36438.979,30703.791,29295.662999999997,28829.953999999998
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.336,29.336,33.003,40.336999999999996,44.004,47.67100000000001,47.67100000000001,55.005,58.672,66.006,69.673,73.34,99.009,102.676,102.676,121.01100000000001,143.013,165.015,172.34900000000002,179.683,183.35,183.35,183.35,187.017,198.018,205.352,216.35299999999998
Chad,55.005,51.338,84.34100000000001,91.675,99.009,106.34299999999999,84.34100000000001,117.344,124.678,161.34799999999998,124.678,150.347,121.01100000000001,161.34799999999998,150.347,183.35,183.35,198.018,194.351,201.685,209.019,209.019,205.352,205.352,216.35299999999998,179.683,187.017,198.018,66.006,102.676,377.70099999999996,385.035,407.037,403.37,407.037,421.705,436.37300000000005,451.041,462.042,476.71,487.711,502.379,509.713,744.4010000000001,748.068,766.403,792.072,854.4110000000001,927.7510000000001,942.419,997.424,821.408,920.4169999999999,964.421,1001.091,1001.091,1015.7589999999999
East Asia & Pacific (IDA & IBRD countries),828641.718357575,606122.996481155,496304.603960294,494038.07145129796,500159.176236921,543022.7329254911,594695.175921892,512151.29040287103,560090.408561066,675031.338894154,901260.5556125371,1014378.83128493,1075344.24593164,1127075.36593925,1143845.98920558,1309535.19960852,1371938.20102986,1513034.40910961,1681565.78724301,1723398.82892221,1700195.73830204,1689468.84719029,1823967.55882216,1924015.53024763,2073392.53153431,2241923.90966772,2353388.22708664,2509399.3979532,2692434.99979497,2744367.82202861,2823031.6901813997,3000273.15074588,3166223.17399109,3405528.88458312,3612057.81350772,3936510.54731928,4137091.39615163,4193227.77719493,3953841.38980756,3976614.24885374,4119206.8174772,4260413.21207175,4656704.965,5399298.134,6160948.7020000005,6853645.002,7489924.507,7708019.332,8636423.058,8694247.981,9953470.112,11011098.918,11347069.457999999,11517005.572,11523917.867,11557100.55,11393101.309
Europe & Central Asia (IDA & IBRD countries),2604947.97289915,2694267.86556557,2844793.09393567,3050977.47250335,3250218.15834749,3435730.39093788,3621412.51656256,3792544.12586442,3928918.90860532,4119911.56165629,4321147.12054808,4572358.63361983,4816856.63162737,5023758.94527539,5210591.95919679,5499075.811820901,5738329.04744767,5949451.28485033,6160469.39426424,6216479.2913713,6442343.8598129,6278254.59080288,6414848.5903622005,6503110.76187973,6554780.16598201,7018840.2489015,7075814.70000962,7104592.38784809,7218590.61384847,7077447.86530687,6544087.86566344,6266159.30284639,4142638.86530629,3834342.70114528,3386118.2877002996,3305092.21199188,3251393.23856238,3062841.85184452,2998770.19216274,2999167.26863177,3019489.34263631,3023070.52286642,3033937.68170276,3162684.1077787,3196694.08195146,3214135.47855332,3341352.76803393,3381468.96379847,3428729.341,3135769.0439999998,3350633.242,3501170.9260000004,3519128.225,3419682.852,3361766.2539999997,3295683.247,3365154.562
Togo,66.006,91.675,88.008,106.34299999999999,132.012,132.012,179.683,198.018,194.351,242.02200000000002,275.025,315.362,399.70300000000003,403.37,377.70099999999996,311.695,322.69599999999997,462.042,355.699,1382.4589999999998,718.732,627.057,733.4,546.383,608.722,550.05,707.7310000000001,766.403,792.072,836.076,773.737,843.41,836.076,865.4119999999999,832.409,953.42,1059.763,986.423,1166.106,1536.473,1360.457,1162.4389999999999,1232.112,1463.1329999999998,1397.1270000000002,1338.455,1221.111,1408.128,1683.1529999999998,2783.2529999999997,2636.573,2478.8920000000003,2409.219,2559.5660000000003,2588.902,2636.573,2999.6059999999998
Thailand,3714.671,4147.377,5034.791,5570.173000000001,7480.68,7451.344,9479.195,12167.106000000002,17099.221,14561.657,15375.731000000002,19248.083,21836.985,24455.222999999998,24246.203999999998,24407.552000000003,28778.616,32159.59,35067.521,36736.006,40135.315,38048.792,37909.446,42452.859000000004,45973.179000000004,48672.09099999999,49702.518,56944.843,67003.424,78891.838,90721.58,99680.061,109540.62400000001,123295.541,136819.437,159331.15,176716.397,181927.204,161032.638,168131.95,172697.365,184699.456,194589.355,205880.048,221442.796,227493.34600000002,231127.343,234027.94,230951.327,246114.372,258901.201,256264.628,273088.82399999996,287217.775,280976.541,284364.849,283763.461
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7315.665,5177.804,2357.881,2449.556,2827.257,2152.529,2497.2270000000003,2519.229,2236.87,2291.875,1881.171,2075.522,2563.2329999999997,2442.222,2658.575,3234.2940000000003,2900.597,2449.556,2537.564,2346.88,2929.933,2911.598,4620.42,5005.455,5309.816
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32122.92,27641.846,33534.715,34000.424,30670.787999999997,30623.117000000002,32093.584,37678.425,37539.079,38074.461,39966.633,44601.721,46541.564000000006,48338.394,49511.834,56042.761,56831.166,50340.575999999994,57289.541,62467.345,64872.897000000004,66735.733,68426.22,70674.091,70630.087
Latin America & the Caribbean (IDA & IBRD countries),272601.113,280400.822,295981.905,297430.37,321493.224,332952.599,350821.89,376630.23600000003,402717.274,435848.619,480670.36,502936.38399999996,528114.006,576038.029,611178.89,618010.511,650683.481,676550.4990000001,733675.025,786828.19,827968.263000001,823083.819,844455.095,812640.2030000009,816695.905,841580.167,874033.1170000001,918909.863,939771.426,996606.2590000001,959338.538,981457.882,1000100.91,1039792.5179999999,1076077.483,1093646.08,1146637.897,1214319.716,1291282.712,1314384.812,1305257.649,1337061.54,1352910.314,1387200.4309999999,1396870.31,1470822.699,1511086.3590000002,1536883.7040000001,1621188.034,1586769.572,1664829.001,1692635.862,1766397.5669999998,1805124.754,1830401.385,1810478.574,1777196.882
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.34799999999998,161.34799999999998,176.016,176.016,179.683,183.35,201.685,227.354,234.688,245.68900000000002,293.36,443.707,513.38,502.379,495.045
Middle East & North Africa (IDA & IBRD countries),80582.325,82001.454,83911.961,93097.796,104714.852,123702.57800000001,148212.80599999998,151252.749,184871.805,195524.44,208388.276,222623.57,233404.55,269183.469,278457.312,284790.221,338189.075,351470.94899999996,374166.01200000005,390260.475,363814.071,337455.675,360972.146,403248.989,435588.26200000005,453156.859,463923.17100000003,493420.519,530237.199,545898.956,546265.656,583086.003,601798.704,637104.58,679487.766,709062.1209999999,709982.538,714071.243,799068.6359999999,865268.9870000001,871616.564,897611.927,901187.252,964721.694,1022942.6529999999,1085710.692,1122344.022,1127712.51,1206362.326,1252328.1709999999,1279482.3059999999,1307039.811,1366250.86,1386474.365,1447111.8769999999,1437353.99,1472076.813
Tonga,11.001,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.336999999999996,40.336999999999996,47.67100000000001,44.004,47.67100000000001,47.67100000000001,47.67100000000001,47.67100000000001,55.005,69.673,69.673,77.007,95.34200000000001,69.673,84.34100000000001,91.675,95.34200000000001,77.007,99.009,88.008,110.01,95.34200000000001,88.008,102.676,117.344,110.01,113.677,128.345,113.677,121.01100000000001,132.012,117.344,102.676,106.34299999999999,113.677,113.677,121.01100000000001,128.345
South Asia (IDA & IBRD),151649.509547476,162628.82549237,179024.457285831,194459.307256458,191987.67768168898,209773.142722683,216370.266765724,219835.68211907198,241537.61657527802,244379.623875643,249322.883025182,257320.724,245637.66199999998,254691.485,263356.606,285677.635,297283.69,314921.96,321225.533,338423.763,359501.679,387715.57700000005,402746.61,435192.226,447627.023,492357.089,526174.163,562132.765,606881.166,660778.7320000001,709443.4890000001,749285.444,795669.327,826109.094000001,876152.643000001,927259.622,1009767.122,1048035.934,1069253.196,1135321.535,1180858.341,1197433.1809999999,1217722.692,1269654.746,1340464.5159999998,1416210.0680000002,1510701.324,1629457.119,1798175.789,1977506.757,1977587.4309999999,2106042.441,2286205.818,2307899.79,2525679.253,2645135.445,2736913.1210000003
Sub-Saharan Africa (IDA & IBRD countries),126045.06644797,131835.094743417,136458.613307018,143059.676011165,157030.700281681,174297.453428916,177843.83613350897,184895.66742963198,188959.308472042,205124.561849539,226183.302379754,260337.237807625,274481.834512935,291665.321644956,309574.399939981,300595.674420369,316190.302954432,318809.873101886,324168.084767133,365586.31674343,378371.605133561,403997.99661867,426316.436596554,433118.38862716,464739.279412765,476493.85625340004,482536.72829809604,475076.162750304,505737.040612552,481338.57263406203,438428.22754820704,453753.32218243706,437074.813674146,458273.35372347897,466571.82016224205,497193.337857916,507500.47185196204,531942.892336406,520099.314158621,523431.361786007,568106.715918965,576070.3097484161,573623.105879858,626728.5405101021,687638.371138711,666453.952778822,699333.858310835,724727.7635066541,757644.691790083,747381.985097735,768840.371818098,807425.483343224,791616.76848885,806537.522307516,867107.577690299,831481.829347936,853107.1279838079
Trinidad and Tobago,2581.5679999999998,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818000000001,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.136999999999,15328.06,16725.186999999998,16937.873,17260.569,18426.675,16303.482,17535.593999999997,20755.22,17385.247,17520.926,15867.108999999999,16142.133999999998,17025.881,17014.88,19152.741,17971.967,17440.252,17022.214,20590.205,18393.672,19123.405,22544.716,23839.167,26354.729,28620.935,31987.241,33432.039,38151.468,42676.545999999995,45474.467000000004,44385.367999999995,44895.081,47931.357,46933.933,45419.462,46537.897000000004,46266.539000000004,46255.538,43868.320999999996
Tunisia,1727.1570000000002,1767.494,1796.83,1947.1770000000001,2757.5840000000003,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.8240000000005,5548.170999999999,5848.865,6758.281,7491.681,8771.464,9493.863000000001,9834.894,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068000000001,12464.133,13234.203000000001,13226.868999999999,15489.408000000001,15023.698999999999,16501.5,15940.448999999999,15731.43,16758.19,16926.872,18001.303,18331.333,19922.811,20817.558999999997,20861.563000000002,21246.597999999998,22299.027000000002,22662.06,22992.09,24110.525,24825.59,24788.92,27660.181,26021.032000000003,27003.787999999997,27667.515,28829.953999999998,30252.75,29937.388
Turkey,16820.529,17363.245,21631.632999999998,22669.394,26336.394,27388.822999999997,31547.201,33523.714,36314.301,38807.861000000004,42639.876,47733.33900000001,53857.22900000001,59486.074,61136.224,65697.97200000001,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.57400000001,90541.897,95796.70800000001,106717.034,116881.95800000001,129907.14199999999,126309.815,139316.664,145994.271,149177.22699999998,153097.25,159136.799,156848.591,171978.633,188205.108,198535.047,200614.236,196771.22,216151.315,194567.353,205685.697,218523.86399999997,225421.491,237390.579,261614.78100000002,284808.55600000004,283979.814,280683.18100000004,296315.602,321122.857,327437.43100000004,325424.248,345908.11,350337.846,372724.881
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,11.001,11.001,11.001,11.001,7.334,11.001,11.001,11.001,7.334,7.334,11.001,11.001,11.001,11.001,11.001
Tanzania,828.742,704.064,766.403,803.073,1034.094,1162.4389999999999,1371.4579999999999,1760.16,1653.817,1796.83,1767.494,2464.224,2167.197,3186.623,2306.5429999999997,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.1929999999998,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,2159.863,2302.876,2225.869,2475.225,2093.857,2489.893,2596.236,2882.262,2555.899,2537.564,2651.241,3127.9509999999996,3589.993,3806.3459999999995,4363.73,5504.1669999999995,6028.548000000001,5896.536,6142.225,5918.5380000000005,7106.646,8093.069,9545.201,11177.016000000001,11562.051000000001,12933.508999999998,11972.755
Uganda,421.705,407.037,429.039,432.70599999999996,491.37800000000004,627.057,733.4,810.4069999999999,982.7560000000001,1177.107,1444.7979999999998,1441.131,1382.4589999999998,1180.774,1195.442,1133.103,990.09,806.74,700.3969999999999,674.7280000000001,627.057,528.048,546.383,616.056,583.053,619.7230000000001,704.064,770.07,865.4119999999999,803.073,766.403,788.405,806.74,806.74,715.065,942.419,1063.43,1114.768,1272.4489999999998,1323.787,1437.464,1510.8039999999999,1558.475,1628.148,1738.158,2170.864,2537.564,2889.5959999999995,3190.29,3380.974,3920.0229999999997,4264.721,4088.705,4407.734,4774.434,5342.819,5680.183000000001
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630929.3520000001,539335.0260000001,441767.157,445943.87,412335.815,341196.015,328636.54,332549.229,320902.837,321775.583,318687.969,352431.703,343396.215,333876.683,326429.006,321258.536,311023.939,260100.31,304643.359,286392.7,295791.221,271875.047,228468.768,196283.509,202249.718
Upper middle income,2914347.85890656,2736322.15612255,2722104.40105721,2861019.44243229,3032449.11678422,3236302.6892721,3452385.74031231,3513430.56325378,3692308.38454337,3969649.28815145,4368231.66412996,4705433.89275509,4952425.75751227,5214040.44898358,5408456.50581887,5767878.86128754,6051822.08816098,6368954.35537685,6736053.62425409,6897079.44723009,7011333.69498918,6948928.20001987,7262040.54186917,7425196.64914148,7661721.32556729,8207926.21914279,8386369.08872662,8604656.16459342,8974004.06689455,9034176.70832364,8750710.82293141,8835270.28344008,7493139.84369774,7605117.23818829,7598449.19493558,7874892.69606969,8075361.81058549,8092345.40526401,7934554.718027201,8059532.58401433,8231009.7250735,8434215.39273836,8837624.63337356,9757431.04223808,10651564.7469642,11436339.5918843,12267101.9825268,12527912.2692003,13677302.512790302,13537474.4736473,15001684.641788,16231519.3858962,16702642.8111643,16846416.589210503,16932383.0920987,16838587.451145098,16718513.7758232
Uruguay,4319.726,4121.708,4011.698,4319.726,4558.081,5522.5019999999995,5405.158,4884.444,4884.444,5595.842,5742.522,5808.528,6076.219,5775.525,5683.85,5969.876,5896.536,5650.847,5742.522,6277.904,5837.8640000000005,5375.821999999999,4873.443,3817.347,3450.647,3296.633,3179.289,3560.657,4807.437,4880.777,3993.363,4554.414000000001,5170.47,4466.406,4066.703,4591.084,5441.828,5555.505,5687.517,6725.278,5306.149,5089.795999999999,4620.42,4598.418,5610.51,5775.525,6648.271,6002.879,8265.418,8060.066,6387.914000000001,7763.039000000001,8694.457,7587.023,6747.28,6699.609,6765.615
United States,2890696.1,2880505.5069999998,2987207.873,3119230.874,3255995.3060000003,3390922.5710000005,3561878.111,3695708.943,3831354.94,4024748.853,4328904.501,4356770.034,4564952.958000001,4770194.948,4598487.673,4406329.539,4613100.6680000005,4742292.745,4890861.25,4901796.244,4723209.677,4535800.308,4306748.487,4341878.347,4475192.132,4492555.377,4495463.308,4688373.177,4892526.068,4955081.421,4823403.118,4820847.219,4909533.614,5028674.444,5094354.081,5132919.92,5252112.088,5368715.353999999,5401010.623,5504669.379,5693684.893999999,5595794.329,5641309.132999999,5675701.926,5756075.232000001,5789727.291,5697285.887999999,5789030.561000001,5614110.994,5263505.4569999995,5395532.125,5270047.385,5081999.958000001,5170359.99,5225412.661,5126913.374,5006302.077
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111649.149,116067.884,108495.52900000001,103372.73,106317.33099999999,107278.085,119144.49699999999,123024.183,121817.74,123442.22099999999,128345.0,127120.222,126071.46,117230.323,120288.601,120200.59300000001,123900.59599999999,107131.405,104168.469,113684.334,115814.86099999999,103354.395,105213.564,102929.023,91810.679
St. Vincent and the Grenadines,11.001,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.336999999999996,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.336999999999996,47.67100000000001,66.006,66.006,66.006,77.007,66.006,77.007,80.67399999999999,84.34100000000001,84.34100000000001,102.676,121.01100000000001,128.345,132.012,132.012,161.34799999999998,165.015,146.68,179.683,187.017,198.018,220.02,220.02,220.02,227.354,227.354,311.695,220.02,198.018,253.023,209.019,220.02,220.02,220.02
"Venezuela, RB",57069.52099999999,51928.387,54106.585,56204.109000000004,56603.812000000005,60787.859000000004,57029.184,65815.31599999999,65635.633,68998.272,74561.11099999999,62562.687000000005,62577.355,66501.045,75133.163,63816.801,57344.545999999995,63732.46,68690.244,76570.62700000001,90802.254,91968.36,93405.82400000001,93101.463,93218.80699999999,101278.873,109529.623,110981.755,116097.22,108854.895,122162.43800000001,115440.82699999999,105972.633,124391.974,129965.814,133350.455,122804.163,133988.513,167339.878,173122.737,152422.522,172587.355,193316.90600000002,192103.129,151733.126,164380.609,170640.178,162037.396,180475.072,181065.45899999997,190361.30399999997,171362.577,192040.79,183944.05399999997,185113.827,171894.292,164175.25699999998
British Virgin Islands,0,0,3.667,3.667,7.334,7.334,11.001,3.667,14.668,18.335,18.335,22.002,22.002,25.669,25.669,25.669,25.669,29.336,29.336,29.336,29.336,44.004,36.67,40.336999999999996,40.336999999999996,47.67100000000001,55.005,62.339,66.006,66.006,66.006,73.34,84.34100000000001,88.008,99.009,110.01,117.344,117.344,121.01100000000001,121.01100000000001,124.678,128.345,135.679,146.68,161.34799999999998,179.683,183.35,187.017,190.68400000000003,190.68400000000003,198.018,201.685,201.685,201.685,212.68599999999998,212.68599999999998,212.68599999999998
Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam,5944.206999999999,6164.227,7550.353,7036.973000000001,7719.035,8250.75,8782.465,7832.7119999999995,8393.763,8511.107,28199.23,24528.563,23058.096,25096.947999999997,19083.068,21800.315,13923.598999999998,15276.722,15419.735,16281.48,16820.529,17726.278000000002,18382.671000000002,19317.756,17550.262,21165.924,23091.099,25969.694,23182.773999999998,17509.925,21444.616,21554.626,21708.64,23116.767999999996,26475.74,29090.311,34667.818,45100.433,47513.319,47693.002,53644.543,61139.890999999996,70806.103,78767.16,90549.231,98143.588,102742.006,104872.53300000001,117996.726,128631.026,142737.975,152169.499,142631.63199999998,147230.05,167336.211,188329.78600000002,192667.84699999998
Vanuatu,0,0,40.336999999999996,33.003,62.339,47.67100000000001,77.007,84.34100000000001,62.339,44.004,40.336999999999996,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.01100000000001,58.672,47.67100000000001,66.006,62.339,66.006,66.006,62.339,62.339,62.339,66.006,84.34100000000001,84.34100000000001,80.67399999999999,84.34100000000001,84.34100000000001,88.008,84.34100000000001,84.34100000000001,58.672,58.672,47.67100000000001,99.009,95.34200000000001,121.01100000000001,121.01100000000001,132.012,113.677,106.34299999999999,154.014,132.012,146.68
World,9396705.835,9434402.595,9818839.874,10355747.346,10947007.092,11433441.976,12009447.002,12389685.566,13017193.607,13797116.836,14788798.314000001,15323175.556,15957192.522,16822109.477,16850822.087,16745791.873,17726098.317,18279804.316,18497906.475,19533547.949,19324327.264000002,18726246.898,18562354.0,18484356.91,19145865.375,19719241.162,20315356.016,20817151.963,21565403.313,22029385.156,22149402.399,22403928.869000003,22183417.491,22162174.56,22551690.634,23037524.13,23571556.674000002,23975007.348,24114192.0,24059187.0,24689911.0,25276631.0,25646998.0,27047792.0,28393581.0,29490014.0,30568112.0,31180501.0,32181592.0,31891899.0,33472376.0,34847501.0,35470891.0,35837591.0,36138285.0,0,0
